2-month-old infant with feeding intolerance XGC472CEZH9O	"<img src=""Gastric_Motility18.jpg""><br><img src=""Gastric_Motility19.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility18_annot.jpg""><div class=""stackCap"">Anterior Tc-99m sulfur colloid liquid gastric emptying scan in a 2 month old who was not tolerating feeding shows region of interest around the stomach <img src=""arrow_CS.png"">. A bolus of the infant's formula was utilized for the scan.</div></div><div class=""stackItem""><img src=""Gastric_Motility19_annot.jpg""><div class=""stackCap"">Graph from the gastric emptying scan in the same patient shows that the stomach is emptied by 90 minutes <img src=""arrow_CO.png"">. This is useful for size and timing of feeds, which can be tailored based on results of the scan.</div></div>"	Most likely diagnosis?	Normal liquid gastric emptying<br><br>KEYWORD FINDINGS:<br>region of interest around the stomach<br>infant's formula<br>stomach is emptied by 90 minutes<br><br>The stomach empties by 90 minutes on the formula-based liquid study, supporting normal/progressive liquid emptying for this patient.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
2VTDCRRQQKSR														What is the diagnostic test of choice for suspected gastroparesis?	Solid gastric emptying scintigraphy.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
N1MIC1EVMYW7														What preparation is recommended before gastric emptying scintigraphy?	Fast for 4–6 hours.<br>Hold promotility medications for 48–72 hours unless the referring clinician specifically wants their treatment effect assessed.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
BT1IVW7UHY6Y														What meal is commonly used for solid gastric emptying scintigraphy?	Egg or egg substitute, bread with butter, and water.<br>Ensure Plus may substitute for the solid meal and uses the same normal values according to the source.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMMILKDOSE01														What radiopharmaceutical and dose range are stated for an infant milk/formula reflux study?	Milk or formula is generally labeled with Tc-99m DTPA or Tc-99m sulfur colloid.<br>Consensus guideline dose: 0.25-1 mCi (9-37 MBq).<br>Formula volume is titrated by patient age.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMSOLIDDOSE01														What radiopharmaceutical and pediatric dose range are stated for a solid gastric emptying study?	The solid meal is generally labeled with Tc-99m DTPA or Tc-99m sulfur colloid.<br>Consensus guideline pediatric dose: 0.25-0.5 mCi (9-18.5 MBq).					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
235QCXN5I2YE														Which radionuclides and doses are stated for dual-label liquid emptying?	In-111: 125 μCi adult dose.<br>Ga-67: 0.0015 mCi/kg.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
S8ZSMEZ38JJ2														What acquisition schedule is used for a pediatric routine gastric emptying study?	Images at time zero, 1 hour, 2 hours, and optionally 4 hours, with decay correction.<br>Many centers use the adult 4-hour standard; 4-hour images improve diagnostic performance.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
7GZJBLGO66VY														When may a single-head camera be used, and when is dual-head imaging needed?	Single posterior head may be used in young patients &lt;8 years and small patients &lt;30 kg.<br>Young adults and larger patients require dual-head imaging with geometric-mean calculation.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
NGA9YGNJ1JXN														Which collimators are recommended for solid-only versus dual-label studies?	Solid emptying: low-energy collimator.<br>Liquid/solid dual-label study: medium-energy collimator.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
QQ69QB6W6UUM														What is the key ROI principle in gastric emptying scintigraphy?	Accurate stomach ROI placement is essential; poorly placed ROIs limit accuracy.<br>Prior upper-GI fluoroscopy, CT, or MRI can help define stomach shape and adjacent bowel.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
3XZQIBH44MQE														Why must liquid and solid gastric emptying be assessed separately?	They are not equivalent; one phase may be normal while the other is abnormal.<br>Liquid emptying may remain normal even with severe gastroparesis.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMCHOGLE2013														What Chogle et al. pediatric retention thresholds are listed for delayed gastric emptying?	Retention >90% at 1 hour, >60% at 2 hours, or >30% at 4 hours.<br>Exam pivot: These are source-listed examples, not a universal pediatric standard.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMRODRIGUEZ2012														What Rodriguez et al. pediatric 1-hour emptying threshold is listed for delayed emptying?	<=40% emptying at 1 hour.<br>Exam pivot: Pediatric criteria are variable and not well established.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMWASEEM2012														What Waseem et al. half-time criteria are listed for delayed gastric emptying?	Half-time >90 minutes for solids or >60 minutes for liquids.<br>Exam pivot: Apply as one source-listed pediatric criterion rather than a universal cutoff.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMPEDCRITCAVEAT														What overarching caveat applies to pediatric delayed gastric emptying criteria?	Criteria are highly variable and not well established in children.<br>Interpret thresholds in the context of the local protocol, meal/formula, phase studied, and completed imaging duration.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMSIGNER1975														What Signer 1975 milk-study normal values are listed for infant gastric emptying?	Source-listed values: 48-70% emptying at 60 minutes and 24-48% emptying at 2 hours.<br>Exam pivot: Treat these as technique/formula-specific published norms, not universal normal values.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMKNATTEN2013														What Knatten et al. milk-study normal value is listed for infant gastric emptying?	43-79% emptying at 60 minutes.<br>Exam pivot: Normative values depend on the specific consumed liquid and do not exist for custom or unique formulas.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
QLJ5H9PJXVBZ														What can a milk scintigraphy study assess in infants?	Frequency and proximal severity of gastroesophageal reflux plus gastric emptying.<br>Milk and formula behave more like solids than liquids in the acidic stomach.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
6ARTB5U1HZ0B														What is the dosimetry stated for pediatric Tc-99m sulfur colloid gastric studies?	Effective dose: 0.44–1.3 mSv depending on weight.<br>Critical organ: colon, 2–6 mGy.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMGERMECH01														What mechanisms can cause gastroesophageal reflux in the RadPrimer differential for gastric motility studies?	Increased duration/frequency of lower esophageal sphincter relaxation; compromised esophageal clearance; sphincter hypotonia; increased gastric acidity; and delayed gastric emptying.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMSYMPTOMS01														What symptoms are listed for gastroparesis?	Nausea, vomiting, early satiety, bloating, abdominal pain, and weight loss.<br>In infants, failure to thrive and irritability may be seen.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMCOMPLICATIONS01														What complications of gastroparesis are listed in the source?	Gastroesophageal reflux, esophagitis, and gastritis.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMTREATSEVERE01														What treatment options are listed for more severe or persistent gastroparesis?	Medical/diet options include proton pump inhibitors, promotility medications, small frequent meals, decreased fat, and lactose-free diet.<br>Severe weight loss or failure to thrive may require gastrostomy/gastrojejunostomy nutritional support; pyloroplasty and fundoplication are listed surgical options.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMMILKACQ01														How is an infant milk study acquired when assessing reflux versus gastric emptying?	Reflux assessment: anterior or posterior single-head images every 5-30 seconds for 1 hour to assess number and proximal severity of reflux events.<br>Gastric emptying assessment: anterior or posterior single-head images at time zero, 1 hour, and 2 hours, corrected for decay.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
GMNONSTANDARD01														How should nonstandard formulas or meals be reported when normal values are unavailable?	Percentage emptying or half-time can still help clinical decision making, but the report should acknowledge that defined normal values may not exist for that specific formula or meal.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
