Newborn after difficult delivery A7K2M9Q4T1XZ	<img src="SDX-02_STATdx_plain_Scalp_and_Skull_Injuries2.jpg"><br><img src="SDX-03_STATdx_plain_Scalp_and_Skull_Injuries3.jpg">	<div class="stackItem"><img src="SDX-02_STATdx_annotated_Scalp_and_Skull_Injuries2_annot.jpg"><div class="stackCap">Bone CT in a newborn with a traumatic delivery shows a linear skull fracture and a cephalohematoma overlying the parietal bone. Note that the cephalohematoma does not cross the sagittal suture .</div></div><div class="stackItem"><img src="SDX-03_STATdx_annotated_Scalp_and_Skull_Injuries3_annot.jpg"><div class="stackCap">NECT in the same patient shows the cephalohematoma . Note the presence of a small intracranial epidural hematoma .</div></div>	Most likely diagnosis?	Cephalohematoma<br><br>Caption-derived keyword findings:<br>linear skull fracture<br>overlying the parietal bone<br>does not cross the sagittal suture<br>small intracranial epidural hematoma<br><br>Reasoning: A focal neonatal scalp blood collection that does not cross a suture matches a subperiosteal cephalohematoma. The associated linear skull fracture and small intracranial epidural hematoma are source-supported traumatic associations in this same-patient pair.<br><br>Differential:<br>Subgaleal hematoma<br>Scalp laceration<br>Normal suture																<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
Patient after high-energy head trauma L9C4N7Q2M5VX	<img src="SDX-21_STATdx_plain_Scalp_and_Skull_Injuries21.jpg">	<div class="stackItem"><img src="SDX-21_STATdx_annotated_Scalp_and_Skull_Injuries21_annot.jpg"><div class="stackCap">Axial NECT in a patient who was hit in the head shows an extensively comminuted, depressed skull fracture . Note the large subgaleal hematoma completely surrounding the entire skull.</div></div>	Most likely diagnosis?	Depressed skull fracture<br><br>Caption-derived keyword findings:<br>extensively comminuted<br>depressed skull fracture<br>large subgaleal hematoma<br>completely surrounding the entire skull<br><br>Reasoning: The inward-displaced, extensively comminuted fracture pattern fits a depressed skull fracture, while the circumferential extracalvarial hematoma reinforces the high-energy scalp/skull trauma pattern emphasized in the source.<br><br>Differential:<br>Linear skull fracture<br>Diastatic skull fracture<br>Normal suture																<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
Young patient after focal head impact M4R8K2T7P1QZ	<img src="SDX-23_STATdx_plain_Scalp_and_Skull_Injuries23.jpg">	<div class="stackItem"><img src="SDX-23_STATdx_annotated_Scalp_and_Skull_Injuries23_annot.jpg"><div class="stackCap">Axial NECT [brain (L) and bone (R) windows] in a young male who was hit with a hammer shows a comminuted, depressed skull fracture . The brain under the fracture shows only a small cortical contusion . The patient's GCS was 15.</div></div>	Most likely diagnosis?	Depressed skull fracture<br><br>Caption-derived keyword findings:<br>brain (L) and bone (R) windows<br>comminuted, depressed skull fracture<br>small cortical contusion<br>GCS was 15<br><br>Reasoning: The paired brain and bone windows show a comminuted fracture with inward depression. The source emphasizes that the underlying brain may show only a small contusion even with a conspicuous depressed calvarial injury.<br><br>Differential:<br>Linear skull fracture<br>Vascular groove<br>Normal suture																<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
Patient after frontal head trauma N2Q5V8C1L7MR	<img src="SDX-26_STATdx_plain_Scalp_and_Skull_Injuries26.jpg">	<div class="stackItem"><img src="SDX-26_STATdx_annotated_Scalp_and_Skull_Injuries26_annot.jpg"><div class="stackCap">Axial bone CT shows a subgaleal hematoma crossing the midline sagittal suture. A left frontal skull fracture is present. Note the pneumocephalus . Subgaleal hematomas are under the scalp aponeurosis, much more extensive, and not bounded by sutures. They are often associated with skull fractures in trauma patients.</div></div>	Most likely diagnosis?	Subgaleal hematoma<br><br>Caption-derived keyword findings:<br>crossing the midline sagittal suture<br>left frontal skull fracture<br>pneumocephalus<br>under the scalp aponeurosis<br>not bounded by sutures<br>often associated with skull fractures<br><br>Reasoning: The collection crosses the sagittal suture and is explicitly described as under the scalp aponeurosis, making it subgaleal. The frontal fracture and pneumocephalus are source-supported associated fracture findings.<br><br>Differential:<br>Cephalohematoma<br>Scalp laceration<br>Subdural hematoma																<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
Newborn after difficult delivery A7K2M9Q4T1XZ [DD1]	<img src="SDX-02_STATdx_plain_Scalp_and_Skull_Injuries2.jpg"><br><img src="SDX-03_STATdx_plain_Scalp_and_Skull_Injuries3.jpg">	<div class="stackItem"><img src="SDX-02_STATdx_annotated_Scalp_and_Skull_Injuries2_annot.jpg"><div class="stackCap">Bone CT in a newborn with a traumatic delivery shows a linear skull fracture and a cephalohematoma overlying the parietal bone. Note that the cephalohematoma does not cross the sagittal suture .</div></div><div class="stackItem"><img src="SDX-03_STATdx_annotated_Scalp_and_Skull_Injuries3_annot.jpg"><div class="stackCap">NECT in the same patient shows the cephalohematoma . Note the presence of a small intracranial epidural hematoma .</div></div>			Cephalohematoma	CT head. Based on the image, name 3 key differentials and give one best discriminator for each.	Cephalohematoma<br>Subgaleal hematoma<br>Scalp laceration	Cephalohematoma -> subperiosteal, focal, and limited by sutures; the source example does not cross the sagittal suture.<br>Subgaleal hematoma -> under the scalp aponeurosis/galea, more extensive, not bounded by sutures, may cross midline or become circumferential.<br>Scalp laceration -> scalp discontinuity, air, or foreign material rather than a smooth suture-limited blood collection.												<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
Patient after severe head trauma J3K7M2T8Q5RC [DD2]	<img src="SDX-17_STATdx_plain_Scalp_and_Skull_Injuries17.jpg"><br><img src="SDX-18_STATdx_plain_Scalp_and_Skull_Injuries18.jpg">	<div class="stackItem"><img src="SDX-17_STATdx_annotated_Scalp_and_Skull_Injuries17_annot.jpg"><div class="stackCap">Axial NECT shows a large subgaleal hematoma crossing the sagittal suture. Hyperdense vertex hematoma also crosses the midline, suggesting that the blood is in the epidural space.</div></div><div class="stackItem"><img src="SDX-18_STATdx_annotated_Scalp_and_Skull_Injuries18_annot.jpg"><div class="stackCap">Axial bone CT shows a diastatic fracture of the sagittal suture . A very large subgaleal hematoma extends around the entire circumference of the skull. The superior sagittal sinus is torn, and the intracranial blood seen on soft tissue windows was a vertex venous epidural hematoma.</div></div>			Diastatic skull fracture	Bone CT head. Based on the image, name 4 key differentials and give one best discriminator for each.	Skull fracture<br>Normal suture<br>Vascular groove<br>Wormian bone	Pattern differs because: this drill separates traumatic calvarial lucencies from normal skull mimics rather than separating scalp hematoma layers.<br>Skull fracture -> sharply marginated traumatic lucency; source emphasizes fractures are rarely present without overlying scalp swelling.<br>Normal suture -> anatomic suture line without traumatic soft-tissue swelling.<br>Vascular groove -> normal vascular channel mimic; absence of scalp swelling favors this normal mimic.<br>Wormian bone -> accessory sutural bone; absence of traumatic swelling and typical sutural location favor mimic over fracture.												<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
D4F8K2M7Q1TZ														Define Cephalohematoma.	Source definition: Cephalohematoma is subperiosteal, focal, and limited by sutures.<br>Boundary condition: It is a suture-bounded subperiosteal scalp hematoma; it is not the diffuse subaponeurotic collection that crosses sutures.<br>Synonyms: none stated.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
K9M1Q7V2L5CR														Define Subgaleal hematoma.	Source definition: Subgaleal hematoma is under the scalp aponeurosis, much more extensive, and not bounded by sutures.<br>Boundary condition: It crosses sutures/midline because it is subaponeurotic; it is not a focal subperiosteal cephalohematoma.<br>Synonyms: none stated.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
P3V8L2Q6N9CA														Define Diastatic skull fracture.	Source definition: Diastatic fracture widens a suture or synchondrosis.<br>Boundary condition: It is traumatic suture/synchondrosis widening; it is not a normal suture variant or isolated linear fracture line.<br>Synonyms: none stated.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
R6C1M8T4Q9VL														Define Growing skull fracture.	Source definition: Growing skull fracture reflects posttraumatic leptomeningeal cyst formation.<br>Boundary condition: It is a progressively widening, unhealing fracture with CSF/leptomeningeal involvement; it is not an ordinary healing linear fracture.<br>Synonyms: posttraumatic leptomeningeal cyst formation.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
T5L9Q2M8C1VR					Cephalohematoma versus subgaleal hematoma					Why does a cephalohematoma stop at sutures while a subgaleal hematoma can cross sutures and midline?	Cephalohematoma is subperiosteal: blood is trapped deep to periosteum, and periosteum is anchored at cranial sutures, so the collection remains focal and suture-limited.<br>Subgaleal hematoma is under the scalp aponeurosis/galea rather than under periosteum. That potential space is not bounded by sutures, so blood can spread broadly, cross midline, and extend around the calvarium.<br>Imaging pivot: a suture-limited scalp mass favors cephalohematoma; a diffuse collection crossing sutures/midline favors subgaleal hematoma and can be life-threatening in infants.									<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
V1Q7N4C9M2LA					Growing skull fracture					Why can a growing skull fracture become progressively widened and scalloped on CT/MR?	The source frames growing skull fracture as posttraumatic leptomeningeal cyst formation. A dural/arachnoid laceration permits CSF-containing leptomeninges/CSF to occupy the fracture gap.<br>CSF pulsations repeatedly transmit pressure across the defect, widening and scalloping the calvarium over time.<br>Imaging pivot: CT shows a progressively widening, unhealing lucent defect with rounded/scalloped margins, while T2 MR can show a lobulated CSF collection filling the defect.									<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
Q8M2C7V1L5ZR					Fracture mimic trap							What is the trap, and what safety check prevents it?	Trap: calling a normal calvarial lucency a skull fracture, or dismissing a true fracture as a normal line.<br>Safety check: look for overlying scalp swelling/soft-tissue injury and trace the line for expected anatomy.<br>Key discriminator: skull fractures are rarely present without overlying scalp swelling; absence of swelling strongly favors sutures, vascular grooves, venous lakes, arachnoid granulations, or wormian bones.<br>Why the error occurs: normal skull channels and sutural anatomy can visually mimic sharply marginated fracture lines on bone windows.							<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
L2V9Q5C1M8TR	<img src="SDX-24_STATdx_plain_Scalp_and_Skull_Injuries24.jpg">	<div class="stackItem"><img src="SDX-24_STATdx_annotated_Scalp_and_Skull_Injuries24_annot.jpg"><div class="stackCap">Axial graphic depicts different basilar skull fractures crossing the petrous apex and clivus as well as extending into the jugular foramen and carotid canal . The potential for vascular injury in such fractures is high.</div></div>			Trauma safety check							What is the pitfall here, and what safety check prevents it?	Trap: treating a skull base fracture near vascular channels as an isolated bone injury.<br>Safety check: evaluate whether the fracture involves the temporal bone, sphenoid/clivus, carotid canal, jugular foramen, or dural venous sinus; consider CTA/MRA when these high-risk pathways are involved.<br>Key discriminator: fractures crossing the carotid canal, jugular foramen, or dural venous sinus region carry higher vascular or venous sinus injury risk.<br>Why the error occurs: bone-window fracture detection can distract from the vascular-channel complication search.							<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
